Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88
Lingon14_1 - illumina_universal_adapter	0.0	0.0	0.0	9.0977323902e-06	9.0977323902e-06	9.0977323902e-06	9.0977323902e-06	9.0977323902e-06	9.0977323902e-06	1.36465985853e-05	1.81954647804e-05	2.72931971706e-05	2.72931971706e-05	2.72931971706e-05	2.72931971706e-05	2.72931971706e-05	3.18420633657e-05	3.63909295608e-05	4.09397957559e-05	4.5488661951e-05	4.5488661951e-05	4.5488661951e-05	6.36841267314e-05	7.27818591216e-05	7.27818591216e-05	7.73307253167e-05	9.0977323902e-05	9.0977323902e-05	0.000100075056292	0.000100075056292	0.000100075056292	0.000109172788682	0.000109172788682	0.000113721654878	0.000118270521073	0.000131917119658	0.00023199217595	0.000272931971706	0.000277480837901	0.000291127436486	0.000300225168877	0.000318420633657	0.000336616098437	0.000345713830828	0.000354811563218	0.000354811563218	0.0405713375941	0.206259239884	0.338763163282
Lingon14_2 - illumina_universal_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0977323902e-06	9.0977323902e-06	2.27443309755e-05	4.09397957559e-05	8.64284577069e-05	9.0977323902e-05	0.000141014852048	0.000159210316829	0.000195601246389	0.00024108990834	0.000304774035072	0.000400300225169	0.000468533218095	0.000527668478632	0.000591352605363	0.000664134464485	0.000764209520777	0.000896126640435	0.00104623922487	0.00121909614029	0.00141469738668	0.0015784565697	0.00177860668228	0.00190142606955	0.00211067391453	0.00227443309755	0.00246093661155	0.00262469579457	0.0027839061114	0.00297950735779	0.00320240180135	0.00337525871676	0.00355266449837	0.00375736347715	0.00394841585735	0.00415766370232	0.00432597175154	0.00449427980076	0.0448154297541	0.210899083403	0.343421202265
Lingon24_1 - illumina_universal_adapter	0.0	0.0	9.04654729024e-06	9.04654729024e-06	9.04654729024e-06	9.04654729024e-06	9.04654729024e-06	9.04654729024e-06	9.04654729024e-06	1.35698209354e-05	1.80930945805e-05	1.80930945805e-05	1.80930945805e-05	1.80930945805e-05	1.80930945805e-05	2.71396418707e-05	3.6186189161e-05	3.6186189161e-05	3.6186189161e-05	3.6186189161e-05	3.6186189161e-05	3.6186189161e-05	4.97560100963e-05	5.42792837414e-05	7.23723783219e-05	7.23723783219e-05	7.23723783219e-05	8.14189256121e-05	9.04654729024e-05	9.95120201926e-05	0.000113081841128	0.000122128388418	0.000135698209354	0.000140221482999	0.000149268030289	0.000162837851224	0.000171884398515	0.000171884398515	0.000171884398515	0.00017640767216	0.00020354731403	0.000221640408611	0.000239733503191	0.000303059334223	0.000334722249739	0.000348292070674	0.0756743680828	0.38507985523	0.626998099592
Lingon24_2 - illumina_universal_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.04654729024e-06	9.04654729024e-06	9.04654729024e-06	2.26163682256e-05	3.16629155158e-05	3.6186189161e-05	4.97560100963e-05	9.49887465475e-05	0.000126651662063	0.000153791303934	0.00017640767216	0.000208070587675	0.000298536060578	0.00037995498619	0.000488513553673	0.000610641942091	0.00075086342509	0.000859421992573	0.00094536419183	0.00112629513763	0.00128913298886	0.0014836337556	0.00168265779598	0.00184549564721	0.00197667058292	0.00214403170779	0.0023159161063	0.00243804449472	0.00257374270407	0.00278181329175	0.00294012786933	0.00313915190971	0.00327032684542	0.00344673451758	0.00361409564245	0.00384025932471	0.00396238771312	0.00408903937519	0.0041704583008	0.0797091281743	0.389277453173	0.631458047406
Lingon34_1 - illumina_universal_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.06444749654e-06	1.35966712448e-05	2.71933424896e-05	2.71933424896e-05	3.17255662379e-05	4.53222374827e-05	4.53222374827e-05	4.9854461231e-05	5.43866849793e-05	5.43866849793e-05	5.43866849793e-05	5.89189087275e-05	7.25155799724e-05	7.25155799724e-05	8.15800274689e-05	9.06444749654e-05	9.06444749654e-05	9.06444749654e-05	9.06444749654e-05	9.9708922462e-05	0.000113305593707	0.000126902264952	0.000126902264952	0.000145031159945	0.000163160054938	0.000172224502434	0.000176756726183	0.000190353397427	0.000203950068672	0.000217546739917	0.000222078963665	0.000240207858658	0.0002628689774	0.000271933424896	0.000299126767386	0.000353513452365	0.000389771242351	0.0445834850118	0.228378754675	0.380126670215
Lingon34_2 - illumina_universal_adapter	9.06444749654e-06	9.06444749654e-06	9.06444749654e-06	9.06444749654e-06	9.06444749654e-06	9.06444749654e-06	9.06444749654e-06	9.06444749654e-06	9.06444749654e-06	1.81288949931e-05	2.71933424896e-05	4.07900137345e-05	6.34511324758e-05	9.51766987137e-05	0.000140498936196	0.000208482292421	0.000280997872393	0.000344449004869	0.000403367913596	0.0005257379548	0.000639043548506	0.000770478037206	0.000929105868396	0.00109679814708	0.00126902264952	0.00144124715195	0.00159987498314	0.00179476060432	0.00204856513422	0.00227517632163	0.00248365861405	0.00268760868273	0.00282357539517	0.00296860655512	0.00316349217629	0.00334931334997	0.00351247340491	0.00363031122237	0.00375721348732	0.00399742134598	0.0041968391909	0.00437359591708	0.00453222374827	0.00469991602696	0.00485854385815	0.00499904279434	0.0495326733449	0.234483660064	0.38738729266
Lingon35_1 - illumina_universal_adapter	0.0	9.26889977325e-06	2.78066993198e-05	4.63444988663e-05	4.63444988663e-05	4.63444988663e-05	4.63444988663e-05	4.63444988663e-05	4.63444988663e-05	5.56133986395e-05	5.56133986395e-05	5.56133986395e-05	5.56133986395e-05	5.56133986395e-05	8.80545478459e-05	0.000120495697052	0.000120495697052	0.000125130146939	0.000152936846259	0.000176109095692	0.000185377995465	0.000185377995465	0.000185377995465	0.000199281345125	0.000217819144671	0.000240991394105	0.000240991394105	0.000259529193651	0.000282701443084	0.000310508142404	0.000329045941951	0.000333680391837	0.00034294929161	0.00039856269025	0.000407831590023	0.000477348338323	0.00780441360908	0.00856909784037	0.00859690453969	0.00863861458867	0.00869422798731	0.00875447583584	0.00875911028573	0.00878691698505	0.00880082033471	0.00884253038369	0.0425766911084	0.179232714915	0.285407961818
Lingon35_2 - illumina_universal_adapter	1.85377995465e-05	1.85377995465e-05	1.85377995465e-05	1.85377995465e-05	1.85377995465e-05	1.85377995465e-05	1.85377995465e-05	1.85377995465e-05	1.85377995465e-05	4.17100489796e-05	5.56133986395e-05	6.95167482994e-05	8.34200979593e-05	0.000125130146939	0.000222453594558	0.000333680391837	0.00041246603991	0.000509789487529	0.000662726333788	0.00074151198186	0.000815663180046	0.000912986627666	0.0010381167746	0.0012142258703	0.00143204501497	0.00161742301043	0.00180743545578	0.00192793115284	0.0020808679991	0.00227088044445	0.00241918284082	0.0025304096381	0.0026694431347	0.00282237998096	0.00304019912563	0.00321167377143	0.00352218191384	0.00370292545942	0.00397635800273	0.00410612259955	0.00428223169524	0.00444907189116	0.00462054653697	0.00482446233198	0.00498203362812	0.00516741162359	0.0380812747184	0.173092068816	0.278345060191
Lingon36_1 - illumina_universal_adapter	0.0	0.0	9.00474676221e-06	9.00474676221e-06	9.00474676221e-06	1.80094935244e-05	1.80094935244e-05	1.80094935244e-05	1.80094935244e-05	2.70142402866e-05	3.60189870488e-05	3.60189870488e-05	3.60189870488e-05	3.60189870488e-05	4.5023733811e-05	5.40284805732e-05	6.30332273355e-05	6.30332273355e-05	7.20379740977e-05	8.10427208599e-05	8.10427208599e-05	8.5545094241e-05	9.00474676221e-05	9.45498410032e-05	9.90522143843e-05	9.90522143843e-05	9.90522143843e-05	0.000148578321576	0.000171090188482	0.000171090188482	0.000175592561863	0.000180094935244	0.000184597308625	0.000193602055387	0.00020260680215	0.000207109175531	0.000216113922293	0.000234123415817	0.000256635282723	0.000270142402866	0.000279147149628	0.000279147149628	0.000279147149628	0.000279147149628	0.000315166136677	0.000324170883439	0.0350869957589	0.179352043636	0.29719266214
Lingon36_2 - illumina_universal_adapter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.00474676221e-06	9.00474676221e-06	1.80094935244e-05	3.60189870488e-05	4.5023733811e-05	5.40284805732e-05	7.20379740977e-05	0.000108056961146	0.000135071201433	0.000171090188482	0.000211611548912	0.000310663763296	0.000378199364013	0.000468246831635	0.000589810912925	0.000760901101407	0.000877962809315	0.00102203875751	0.00113910046542	0.001382228628	0.00155782118986	0.00181895884597	0.00200355615459	0.00216113922293	0.00230971754451	0.00253033384018	0.00280497861643	0.00303910203225	0.00317417323368	0.00335426816892	0.00357038209122	0.00379550076027	0.00401161468256	0.00422322623148	0.00445284727391	0.00466445882282	0.00484005138469	0.00503365344007	0.0402106966666	0.185196124285	0.303640060822
