Sample	1	2	3	4	5	6	7	8	9	10	12	14	16	18	20	22	24	26	28	30	32	34	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
HFD14_1	0.239439803258	0.0	0.0	0.0	0.00504397234026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000541392379992	1.80464126664e-05	0.0	0.00318970343879	0.0	0.00435820865894	0.000121813285498	0.0	0.00632526763958	0.00710126338423	0.0	0.00302277412162	0.00446197553177	0.000203022142497	0.0	0.0	0.000586508411659	0.00273854312213	0.00157003790198	0.00566206197409	0.000175952523498	0.0046604860711	0.00767423698639	0.000378974665995	0.0074982844629	0.00129934171198	0.0130881607863	0.0047687645471	0.0	0.00491313584843	0.00133994614048	0.00298216969313	0.00799907241439	0.00315812221662	0.0	0.0	0.00132189972781	0.0111120785993	0.0	4.5116031666e-06	0.0	0.00133092293415	0.0
HFD14_2	1.84695108114	0.00294156526463	0.000415067491328	0.00729075071723	0.00878860296854	0.0	0.0	0.0	0.0	0.00411458208794	0.000636136046491	0.00287840282029	0.00561243433926	0.0050529955466	0.0	0.0023234756308	0.00209789547247	0.0107376155365	0.00385290910428	0.00359574772378	0.0	0.0069162876544	0.0	0.00998417780769	0.000135348094998	0.0094833898562	0.00879311457171	0.0023099408213	0.0	0.0	0.0	0.0	0.000906832236487	0.000554927189492	0.00636587206808	0.0	0.00174599042548	0.00946083184037	0.0	3.15812221662e-05	0.0	0.00517480883209	0.0	0.000699298490824	4.5116031666e-05	0.00623503557625	0.00552220227592	0.000275207793163	4.5116031666e-06	0.00205729104397	0.000988041093486	2.70696189996e-05	0.0	0.00770130660539	0.0
HFD16_1	0.0	0.252485976766	0.0918204254182	0.00131031004897	0.0	8.97472636284e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00264754427704	0.00015705771135	0.00143595621805	0.00366168835604	8.97472636284e-05	0.0	0.0	7.62851740841e-05	0.0	0.00463544616641	0.0	0.0	0.00234689094388	0.000166032437712	0.00115773970081	0.0	0.000910934725828	0.0	0.000641692934943	2.69241790885e-05	0.00204175024755	0.0	0.00662334805577	0.0	0.00341488338106	4.48736318142e-06	0.0	0.0	0.000246804974978	0.0	0.00160647601895	0.0	0.0	0.0	0.0	0.0	0.000560920397677	0.0	0.000875035820377	0.0
HFD16_2	3.42839034424	0.0207585420772	0.00284498825702	0.0	0.0	0.0	0.0	0.0	0.0	0.000228855522252	0.000139108258624	0.0	0.00075836437766	0.0	0.00832405870153	0.00687464039393	0.0	0.0072695283539	0.00127441114352	0.0	0.0	0.00111735343217	0.000148082984987	0.0	0.0	0.0	0.0	0.0	0.0	4.03862686328e-05	0.0	0.0	0.00228406785934	0.0	0.0	0.00588293313084	0.0	0.0	0.00321743940108	0.000453223681323	0.00069554129312	8.5259900447e-05	0.000709003382664	0.00524572755908	0.000237830248615	0.0116536821821	0.000206418706345	0.000439761591779	0.000278216517248	0.000278216517248	0.00694643820484	0.00139556994942	1.79494527257e-05	8.97472636284e-05	0.0
HFD24_1	0.265971399699	0.0	0.0	0.0	0.00583322098815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000677231538871	1.80595077032e-05	0.0	0.00344485109439	6.32082769613e-05	0.00440200500266	0.000130931430848	0.0	0.0073998832814	0.00832091817427	0.0	0.00342227670976	0.00499345387995	2.70892615549e-05	0.0	0.0	0.000618538138836	0.00315589897114	0.00175177224721	0.00611765823447	0.000158020692403	0.00530498038783	0.00837509669738	0.000437943061804	0.00856923640519	0.00147184987781	0.0150119657783	0.00469998687977	0.0	0.00538624817249	0.0	0.0	0.00917874479017	0.00357126764832	0.0	0.0	0.00144476061626	0.0068400385426	0.0	1.35446307774e-05	0.0	0.0	0.0
HFD24_2	1.93252083006	0.00401824046397	0.000532755477246	0.0	0.0101945920985	0.0	0.0	0.0	0.0	0.00473610589517	0.000758499323536	0.00339970232513	0.00465032323358	0.00336358330973	0.0	0.00255993521693	0.0022213194475	0.0109801806836	0.00446972815655	0.00398212144856	0.0	0.00777461806624	0.0	0.00952639031346	0.000121901676997	0.0105828715141	0.0	0.0	0.0	0.0	0.0	0.0	0.000126416553923	0.000550814984949	0.00114226386223	0.0	0.00173822761644	0.0107589517142	0.0	3.16041384807e-05	0.0	0.00566165566497	0.0	0.0	8.57826615904e-05	0.00708835677352	0.00630276818843	0.000148990938552	9.02975385162e-06	0.00258702447849	7.2238030813e-05	1.35446307774e-05	0.0	0.00631631281921	0.0
HFD25_1	0.24743450014	0.0	0.0	0.0	0.00554502851677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000504913165755	0.0	0.0	0.00306554422066	3.60652261254e-05	0.00427823744912	0.000153277211033	0.0	0.00672165651911	0.00742943658182	0.0	0.00315570728597	0.0043729086677	0.00016680167083	0.0	0.0	0.000459831633098	0.00281308763778	0.00146965796461	0.00579297694639	0.000121720138173	0.00476060984855	0.0078261540692	0.000374176721051	0.00775853177022	0.00150121503747	0.0134433130382	0.00463438155711	0.0	0.00519790071532	0.0009061388064	0.00194752221077	0.00821385525005	0.00327291927088	0.0	0.0	0.00147416611787	0.00987285565182	0.0	1.80326130627e-05	0.0	0.00114507092948	0.0
HFD25_2	1.87117212706	0.003020462688	0.000351635954722	0.00568027311474	0.00916958374237	0.0	0.0	0.0	0.0	0.00431881082851	0.000667206683319	0.0028762017835	0.00537822684594	0.00459380817772	0.0	0.00238932123081	0.00218194618058	0.0109187472095	0.00406184609237	0.00359299815274	0.0	0.00703722724771	0.0	0.00966998875486	0.000112703831642	0.00974211920711	0.00698312940852	0.00189342437158	0.0	0.0	0.0	0.0	0.000752861595367	0.000536470238615	0.0054097839188	0.0	0.00165900040177	0.00979170889304	0.0	1.80326130627e-05	0.0	0.00518437625552	4.50815326567e-06	0.000622125150662	4.0573379391e-05	0.0065007570091	0.00538724315248	0.000234423969815	4.50815326567e-06	0.0021278483414	0.000933187725994	9.01630653134e-06	0.0	0.00728517567732	0.0
HFD35_1	0.0	0.255574295973	0.104098568928	0.0015993047876	0.0	0.000215636600575	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00270893479473	0.000485182351294	0.00140163790374	0.00364336006389	0.000220129029754	0.0	0.0	0.000318962471684	0.0	0.00440258059508	0.0	0.0	0.0023360631729	0.000476197492937	0.00115455429891	0.0	0.000772697818728	0.0	0.000997319277661	4.49242917865e-05	0.00205304013464	0.0	0.00601985509939	0.0	0.00343221589249	1.3477287536e-05	0.0	0.0	0.000534599072259	1.3477287536e-05	0.00158582750006	0.000152742592074	0.0	0.0	0.0	0.0	0.000435765630329	0.0	0.000920947981623	0.0
