HFD35_2	365.0	298.0	226.5	247.0	289.0	319.5	330.0	334.0	362.5	387.5	454.0	543.5	607.5	681.5	747.5	863.0	1122.0	1428.5	1816.5	2456.0	3707.0	5381.5	7612.0	11181.0	15995.0	22375.5	30700.5	40879.0	50243.5	62783.5	78851.0	93403.5	109500.0	132932.5	155067.5	172823.5	197915.5	223429.5	239069.5	252603.5	265393.0	273860.5	284284.0	300636.0	323664.5	348202.5	365508.0	382277.5	401467.5	414561.0	422102.0	431641.5	442678.5	447429.0	446752.0	440040.0	423179.0	398416.5	372820.5	344266.5	306914.0	264695.0	223696.5	181424.5	142450.0	111746.0	87906.0	71265.0	56798.5	42340.5	31937.5	25883.0	22132.0	19288.0	16102.0	13691.0	11922.0	9939.0	8235.0	6998.0	6028.5	5131.5	4174.0	3190.0	2283.0	1551.5	929.5	478.5	224.0	113.5	62.5	43.0	28.0	25.0	27.5	33.0	41.0	52.5	75.0	126.5	303.0
Lingon14_1	108.0	114.5	116.5	102.5	104.5	133.5	172.0	180.0	181.0	197.0	221.0	248.0	285.5	313.0	343.0	405.5	573.5	778.5	1063.0	1544.5	2384.0	3810.5	5821.0	8835.5	12986.5	18688.5	26329.0	35395.0	44812.0	58538.0	74679.0	88323.5	104000.0	126739.0	147940.0	167607.0	193440.5	218264.0	234353.5	249164.0	263499.5	271553.5	280553.5	296161.5	319196.5	344106.5	363043.5	382450.5	403869.0	417770.0	426461.0	436659.5	446406.5	450742.0	450694.5	444958.0	428308.0	403444.5	377972.5	349995.0	308602.0	259950.5	216333.5	173520.0	136250.0	106918.0	82837.5	64716.5	50591.5	38553.0	28961.0	22970.0	19567.0	17019.5	14349.0	12017.0	10248.5	8581.0	7091.0	5785.0	4755.0	4006.5	3305.0	2581.0	1868.5	1320.5	858.0	475.5	233.0	115.5	56.0	22.0	8.5	5.5	2.5	4.0	3.5	7.0	14.0	30.5	76.0
Lingon14_2	218.0	204.0	203.0	194.0	195.0	240.5	280.5	286.0	312.5	359.0	398.5	453.5	518.5	590.5	688.0	835.5	1026.0	1255.0	1639.5	2247.5	3290.5	4883.5	7122.5	10400.5	14807.5	21051.0	29225.5	38946.5	47926.5	60798.5	77849.0	91565.5	106907.0	131145.0	153227.0	171313.5	196029.5	220364.5	235662.0	249877.0	263639.0	271564.0	280297.0	295659.0	318104.0	342975.0	362383.5	380942.5	401499.5	415216.0	424250.0	434390.5	443893.5	448307.5	446062.5	439657.5	424832.0	399967.0	374213.0	346241.0	304970.0	256938.0	214833.0	173128.5	135462.5	106155.0	82533.0	64566.0	50281.0	38414.5	29198.5	23249.0	19543.5	16765.0	14204.5	12059.0	10115.0	8354.0	6904.5	5609.5	4681.0	3968.0	3258.5	2491.0	1766.5	1209.5	792.5	450.5	219.0	109.5	67.5	41.0	27.5	25.0	28.0	27.5	35.5	48.0	68.5	129.5	293.5
Lingon24_1	94.0	117.0	134.0	123.5	130.0	153.5	178.0	191.0	191.5	203.0	229.0	269.0	338.0	372.5	382.5	441.0	583.0	780.0	1076.5	1538.0	2375.5	3650.5	5483.0	8348.5	12279.0	17874.5	25041.0	33565.5	42666.0	55863.0	72071.5	86134.0	101492.5	122665.5	142125.5	160925.5	185057.0	206850.5	221845.5	237064.5	251708.5	260653.5	270803.0	286701.0	308385.5	334219.5	355177.5	373610.5	396078.5	412517.0	424351.5	437540.5	450561.5	458250.0	458508.5	453090.0	437695.0	414846.0	392430.0	364919.0	322827.5	276701.5	234330.5	189594.5	149456.5	118050.5	92493.5	72599.0	56927.0	44031.0	33893.0	27252.0	23049.5	19912.5	17238.5	14907.5	12887.0	11097.5	9176.5	7420.5	6375.0	5548.0	4529.5	3539.5	2590.0	1771.0	1162.0	690.5	344.0	168.0	81.0	33.0	12.5	9.5	8.5	7.5	9.0	11.5	17.5	55.0	136.5
Lingon24_2	247.0	231.5	190.0	187.0	227.5	268.5	275.0	275.5	305.0	310.5	356.5	440.5	484.0	541.5	647.0	744.5	908.5	1189.0	1575.0	2099.0	3014.5	4468.5	6554.5	9620.5	13899.5	19923.0	27285.0	36015.5	45399.5	58864.5	75326.5	88785.5	103905.0	126046.0	146238.5	164233.5	187963.5	209872.0	224531.0	239525.0	253584.5	262236.0	271752.0	287062.0	308952.5	334827.5	355792.0	373829.0	394989.5	411269.0	422910.0	435003.0	446375.0	453771.5	454645.5	448948.0	432884.5	409067.5	386890.5	359159.0	317907.5	272750.0	231312.0	188047.5	148239.0	117113.0	91795.5	72185.5	56554.5	43898.0	34206.0	27722.5	23429.5	20229.0	17262.5	14919.0	13100.0	11210.0	9242.0	7570.5	6459.5	5553.0	4593.5	3674.5	2689.5	1797.5	1125.5	684.0	379.0	185.0	106.5	53.0	32.5	29.0	36.5	44.0	57.5	76.5	95.5	157.5	361.0
Lingon34_1	168.0	155.0	140.5	134.0	143.0	169.5	202.0	218.5	226.0	243.0	271.0	301.0	349.0	368.0	386.5	486.0	639.5	866.5	1210.0	1711.0	2666.5	4118.5	6171.0	9253.0	13731.5	19763.5	27411.0	36287.5	45401.0	57844.5	73152.0	86481.5	100783.0	120476.5	139391.0	157230.5	179082.5	200545.5	216139.0	232105.5	248497.5	259631.0	271367.5	288294.5	310854.0	335947.0	357491.5	377495.0	398878.0	414685.5	426425.0	438567.5	449748.5	457436.5	457010.0	449083.0	433477.5	410758.5	386140.0	357446.0	318344.5	275947.5	236405.5	191822.0	150007.5	117586.5	92620.5	75665.5	60283.0	44933.0	33672.0	27245.5	23573.5	20338.5	17301.5	14946.5	12661.5	10545.5	8877.5	7427.0	6276.0	5382.5	4464.5	3474.5	2497.5	1720.5	1091.5	619.5	307.5	139.0	62.0	22.5	10.5	8.5	4.5	4.5	3.5	5.5	10.5	30.5	111.5
Lingon34_2	155.0	150.5	140.0	130.0	158.5	196.0	203.0	219.0	251.5	275.0	321.5	373.0	438.5	540.5	637.5	782.0	991.0	1308.5	1754.5	2289.5	3363.0	5133.0	7519.0	11020.0	15608.0	21805.0	29683.5	38776.5	48273.0	60505.0	75617.0	89296.5	103816.5	123855.5	143162.0	159972.5	181368.5	202892.0	218588.0	234796.5	250031.0	260275.0	271856.5	288580.5	311021.5	336538.5	357692.0	376244.5	395982.0	411177.5	423095.5	436449.0	447694.0	453541.0	452069.5	443097.0	427573.0	405069.5	379974.5	352293.5	314600.5	272630.5	233301.0	190592.5	150648.0	117964.0	93156.5	76388.5	61285.5	46207.5	34633.0	27940.5	24114.5	20804.5	17438.5	15012.0	12997.0	10946.5	9068.0	7600.0	6382.0	5392.0	4544.5	3675.0	2713.0	1862.5	1193.5	673.0	373.5	198.5	83.0	41.5	29.0	24.5	25.5	28.0	36.0	44.0	69.5	158.5	402.5
Lingon35_1	321.0	297.5	235.0	195.5	208.5	261.5	315.0	305.0	299.5	321.0	345.5	417.0	533.0	568.5	610.5	733.0	951.0	1277.0	1766.5	2493.5	3755.5	5565.5	8077.0	11986.0	17439.5	24474.5	33113.0	43119.0	54000.5	69784.0	88495.0	104247.5	120794.5	144118.5	166195.0	186928.0	214457.5	240216.0	255356.5	268375.0	280357.0	286575.0	293995.5	308618.5	328386.0	350211.5	366640.0	381319.0	400086.0	410064.0	413667.0	420475.0	425900.0	424407.0	418504.0	406901.0	385812.0	359744.5	334233.5	305401.0	267551.0	226339.0	188385.5	150771.0	118397.0	93025.0	71903.0	56401.5	44567.5	34173.0	26150.5	21418.5	18595.0	16007.0	13588.0	11877.5	10259.5	8736.5	7284.5	5991.5	5285.5	4653.5	3870.0	3053.0	2277.5	1632.5	1085.5	614.0	293.5	136.0	59.5	23.0	15.0	9.0	6.5	7.0	6.5	8.0	10.0	18.5	102.5
Lingon35_2	591.0	508.0	400.5	371.0	390.5	466.5	468.5	452.5	507.0	551.5	611.5	707.0	824.0	907.5	1007.0	1150.0	1422.5	1766.0	2354.0	3275.5	4646.0	6555.5	9383.5	13524.0	18737.5	25909.5	34853.0	45740.5	56413.0	70772.0	89085.0	104476.0	120981.0	145481.0	168517.5	188445.5	214007.5	238769.0	253372.0	265708.5	277974.5	284843.0	292318.0	304486.0	323159.0	345751.5	362703.0	377378.0	394573.5	405878.0	412132.5	419808.0	426419.0	426190.5	419988.0	408798.5	389017.0	361626.0	335504.0	306117.0	266944.0	226164.0	188502.5	150590.0	118512.5	93669.5	73170.0	57865.0	45013.5	34247.5	26521.5	21606.5	18541.5	16227.0	13834.5	11951.0	10516.5	8971.0	7399.5	6134.0	5252.0	4597.5	4003.0	3178.0	2373.5	1700.5	1057.0	603.5	321.5	161.5	73.0	36.0	27.0	25.5	25.0	23.0	25.5	31.0	41.5	60.5	163.0
Lingon36_1	165.0	169.5	142.5	119.0	134.5	161.5	189.0	207.0	207.0	207.0	231.5	259.5	314.5	350.0	386.5	483.0	657.0	916.5	1266.5	1827.5	2887.0	4491.0	6701.5	10022.0	14630.5	21148.0	29300.0	38821.0	48798.0	63007.5	79867.0	94055.5	110014.5	131932.5	152090.5	171031.0	195983.5	219757.5	235043.0	250074.0	264688.5	273643.0	285344.0	302620.5	323981.5	347987.5	367501.0	385414.5	405041.0	418897.0	428025.5	438761.0	449104.0	453810.5	452342.5	443943.0	426447.5	401818.5	376574.5	348139.5	306668.5	260652.0	219535.0	176071.5	137449.5	107613.0	83769.5	66116.0	51759.5	39149.5	29472.5	23534.0	19931.0	17349.5	14744.5	12612.0	10853.0	9124.5	7524.0	6297.0	5451.5	4657.0	3827.5	2979.5	2215.0	1554.0	978.0	564.0	300.5	163.5	77.5	28.5	9.0	3.0	1.5	3.0	5.0	5.0	7.5	26.5	70.0
Lingon36_2	537.0	420.5	291.0	306.0	341.0	358.5	370.0	392.0	397.0	414.5	486.0	557.0	631.5	721.0	841.5	977.5	1196.0	1530.0	2024.0	2741.5	3928.0	5634.5	8220.5	12043.5	16887.0	23773.5	32439.5	42430.5	52244.0	66176.0	82799.0	97009.0	113210.5	136438.5	158315.0	175872.0	199325.5	223024.5	238567.0	252905.0	266163.0	275079.5	285999.5	302368.0	323644.0	347041.0	365499.5	382540.0	401707.0	416133.5	426282.0	436356.5	445473.0	449589.5	448065.5	438733.0	420284.5	396067.5	370735.0	341719.5	301886.0	257008.5	215979.5	174270.5	136358.5	106909.5	83676.0	66174.5	51625.5	39136.0	29690.5	23845.0	20145.5	17336.0	14739.5	12572.5	10863.0	9218.0	7615.0	6286.0	5479.5	4726.5	3891.0	3041.5	2173.0	1450.0	976.5	630.0	343.0	179.0	91.0	50.5	34.5	31.0	36.5	36.5	34.0	48.5	65.0	111.5	288.5
